active,Source Name,Source Domain,Source Country Code,Source State,Source City,candidate_address_zip,Match Result,Match Type,Best SID,Account,HQ SID,WHQ SID,DHQ SID,Marketing Alias,Street Address,City,State,ZIP,Country Code,Country Name,Domain,name_normalized,marketing_alias_normalized,levenshtein_idx,Source Segment,No Bids (Last 30 Days),Impressions (Last 30 Days),MEI,Revenue Range,Employee Range,Industry,Sub-Industry,Audience,has_ip,Source Segment,custom_attribute
true,Consultant,tdstrand.co.uk,,,,,match,split domain,25088234,Konsultant Plyus,25088234,25088234,25088234,Konsultant Plyus,Ul. Krzhizhanovskogo D.19/28,Moscow,MOW,117218,RU,Russian Federation,consultant.ru,konsultantplyus,konsultantplyus,0,Software & Technology,196,0,2,$50M - $100M,Mid-Market,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,consultant-res,consultant-res.ro,,,,,match,metaphone name,2376793,Consultants,2376793,2376793,2376793,Consultants,4311 Old 75,Oxford,NC,27565,US,United States,consolidatedconsultants.com,consultants,consultants,3,Business Services,2194,0,22,,,Business Services,Management Consulting,SMB,true,Business Services,
true,Consultant SRL,tele2.se,,,,,match,exact domain,114993023,Tele2 Sweden SA,73187621,73187382,73187382,Tele2,Borgarfjordsgatan 16,Kista,,,SE,Sweden,tele2.se,tele2swedensa,tele2,0,Telecommunications,51,0,1,$250M - $500M,Enterprise,Telecommunications,Telephone,Mid-Market Business,true,Telecommunications,
false,Consulting,ymail.com,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Consulting,gmx.net,,,,,match,exact domain,114684442,1 & 1 Mail & Media GmbH,66565359,66565359,66565359,1 & 1 Mail & Media,Slpporobogan 6 8,Munich,,,DE,Germany,gmx.net,11mailmediagmbh,11mailmedia,0,Software & Technology,0,0,0,$2.5B - $5B,Small,Software & Technology,Data & Technical Services,,false,Software & Technology,
true,ConSystemSea,consystemsea.com,,,,,match,metaphone name,96239426,Consystems GmbH & Co KG,96239426,96239426,96239426,Consystems,Huelsermannshof 38,Duisburg,NW,47179,DE,Germany,consystems.de,consystemsgmbhcokg,consystems,2,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Software Applications,,false,Software & Technology,
true,CONTAL OK,contal.sk,,,,,match,exact domain,80062997,Contal Ok SRO,80062997,80062997,80062997,Contal Ok,Fr. Mraza 289/2 Zilina 1,Zilina,,01001,SK,Slovakia,contal.sk,contaloksro,contalok,0,Software & Technology,115,0,1,$5M - $10M,Small,Software & Technology,Computer & Mobile Devices,SMB,true,Software & Technology,
true,Continental Aktiengesellschaft,conti.de,,,,,match,exact domain,114406033,Continental Passenger & Light Truck Tires Division,114406033,114406033,114406033,Cont'l Passenger & Light Truck Tires Div.,Vahrenwalder Strasse 9,Hanover,,,DE,Germany,conti.de,continentalpassengerlighttrucktiresdivision,cont'lpassengerlighttrucktiresdiv.,0,Automotive,856,0,9,$2.5B - $5B,Enterprise,Automotive,Parts & Supplies,Enterprise Business,true,Automotive,
true,Continental Automotive,continental.com,,,,,match,exact domain,115121801,Continental Airlines Inc,59358235,59628695,59628695,Continental Airlines,233 S Wacker Dr,Chicago,IL,60606,US,United States,continental.com,continentalairlines,continentalairlines,0,Transportation & Logistics,4231,0,42,Over $5B,Enterprise,Transportation & Logistics,Air Services,Enterprise Business,true,Transportation & Logistics,
true,Continental Automotive AG,continental-corporation.com,,,,,match,exact domain,62135814,Continental Teves,62135793,3690953,62135793,Continental Teves,4141 Continental Dr,Auburn Hills,MI,48326,US,United States,continental-corporation.com,continentalteves,continentalteves,0,Automotive,886134,0,8861,Over $5B,Enterprise,Automotive,Parts & Supplies,Enterprise Business,true,Automotive,
true,Continental Device,cdil.com,,,,,match,exact domain,27504697,Continental Device India Ltd,27504697,27504697,27504697,Continental Device,C 120 Naraina Industrial Area,New Delhi,DL,110028,IN,India,cdil.com,continentaldeviceindia,continentaldevice,0,Software & Technology,90,0,1,,Mid-Market,Software & Technology,Semiconductor,SMB,true,Software & Technology,
true,Conti Temic Microelectronic,temic.fr,,,,,match,exact name,3692117,Conti Temic Microelectronic GmbH,62136148,3690953,3690953,Conti Temic Microelectronic,Sieboldstr. 19,Nuremberg,BY,90411,DE,Germany,contenintal-corporation.com,contitemicmicroelectronicgmbh,contitemicmicroelectronic,0,Automotive,37170,0,372,Over $5B,Enterprise,Automotive,Parts & Supplies,Enterprise Business,true,Automotive,
true,Controlar,controlar.pt,,,,,match,exact domain,122194583,Controlar - Innovating Industry,122194583,122194583,122194583,Controlar - Innovating Industry,Rua Corujeira De Baixo 369,Porto,,4300-152,PT,Portugal,controlar.pt,controlarinnovatingindustry,controlarinnovatingindustry,0,Unclassified,161,0,2,$5M - $10M,Small,Unclassified,Unclassified,SMB,true,Unclassified,
true,Controls and Data Services,controlsdata.com,,,,,match,exact domain,3560211,Optimized Systems and Solutions Ltd,62427508,29680142,29680142,Optimized Systems and Solutions,Moor Lane,Derby,,DE248BJ,GB,United Kingdom,controlsdata.com,optimizedsystemssolutions,optimizedsystemssolutions,0,Manufacturing,8605,0,86,Over $5B,Enterprise,Manufacturing,Industrial Equipment,Enterprise Business,true,Manufacturing,
true,Contur 2000,contur2000.pl,,,,,match,metaphone name,102933057,Contur SRL,102933057,102933057,102933057,Contur,via Vittorio Emanuele Ii 60,Brescia,BS,25121,IT,Italy,,contursrl,contur,5,Business Services,2021,0,20,$1 - $1M,,Real Estate,Agents & Brokerage,SMB,true,Business Services,
true,CONVANIT,convanit.com,,,,,match,metaphone name,70784685,Convent GmbH,24838928,24838928,24838928,Convent,Duisburger Str. 80,Emmerich,NW,46446,DE,Germany,conventgmbh.de,conventgmbh,convent,4,Transportation & Logistics,824,0,8,$10M - $25M,Small,Transportation & Logistics,Services,SMB,true,Transportation & Logistics,
true,Convergens,convergens.fi,,,,,match,exact domain,69462062,Convergens Oy,69462062,69462062,69462062,Convergens,Ahventie 4,Espoo,ES,02170,FI,Finland,convergens.fi,convergensoy,convergens,0,Business Services,280,0,3,$1M - $5M,Small,Business Services,Technical,SMB,true,Business Services,
true,convey Information Systems,convey.de,,,,,match,exact domain,96310134,Convey Information Systems GmbH,116321684,116321684,116321684,Convey Information Systems,Leonrodstr. 68,Muenchen,BY,80636,DE,Germany,convey.de,conveyinformationsystemsgmbh,conveyinformationsystems,0,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,CoolStream International Ltd.,coolstreamtech.com,,,,,match,soundex suggestion,61646909,Celestica International,61646979,3576547,61646979,Celestica International,100 Domain Dr,Exeter,NH,03833,US,United States,celestica.com,celesticainternational,celesticainternational,14,Software & Technology,1837,6,18,Over $5B,Enterprise,Software & Technology,Computer & Mobile Devices,Enterprise Business,true,Software & Technology,
true,Coord3 Industries S.R.L.,coord3.it,,,,,match,exact domain,111497926,Coord 3 SRL,54225041,54225041,111497926,Coord 3,Strada Statale 25 N°3,Torino,TO,10050,IT,Italy,coord3.it,coord3srl,coord3,0,Business Services,0,0,0,$50M - $100M,Mid-Market,Business Services,General,,false,Business Services,
true,Copenhagen Sensor Technology,copst.com,,,,,match,exact domain,67913536,Copenhagen Sensor Technology AS,67913535,67913535,67913535,Copenhagen Sensor Technology,Symfonivej 15,Herlev,,2730,DK,Denmark,copst.com,copenhagensensortechnology,copenhagensensortechnology,0,Software & Technology,809,0,8,$5M - $10M,Small,Software & Technology,Imaging & Optics,SMB,true,Software & Technology,
true,Copie Growth Advisors,copiagrowth.com,,,,,match,soundex suggestion,63064713,Capgroup Advisors,743862,743862,743862,Capgroup Advisors,7100 Forest Ave Ste 304,Richmond,VA,23226,US,United States,thecapgroup.com,capgroupadvisors,capgroupadvisors,17,Financial Services,0,0,0,$1M - $5M,Small,Financial Services,Investment Services,SMB,true,Financial Services,
true,Copreci,copreci.es,,,,,match,split domain,13190516,Copreci Scl,115333101,115333101,115333101,Copreci Scl,Avenida Araba 3,Aretxabaleta,,20550,ES,Spain,copreci.com,copreciscl,copreciscl,0,Consumer Goods & Services,0,0,0,Over $5B,Enterprise,Consumer Goods & Services,Housewares,,false,Consumer Goods & Services,
true,CoreNetiX,corenetix.com,,,,,match,metaphone name,120560558,Carnetix Ltd,120560558,120560558,120560558,Carnetix,Unit 1d Saxby Road Industrial Estate Hudson Road,Melton Mowbray,LEC,LE13 1BS,GB,United Kingdom,carnetix.co.uk,carnetix,carnetix,4,Automotive,0,0,0,,,Automotive,Services,,false,Automotive,
true,Coresonic,coresonic.com,,,,,match,fulltext name,118144321,Coreson Company,118144321,118144321,118144321,Coreson,11266 SE 21st Ave Ste 102,Portland,OR,97222,US,United States,coreson.com,coreson,coreson,2,Business Services,0,0,0,$1 - $1M,Small,Business Services,General,SMB,true,Business Services,
true,Core|Vision,core-vision.nl,,,,,match,exact domain,89484126,Core Vision BV,89484126,89484126,89484126,Core Vision,Cereslaan 10 B,Heesch,,5384 VT,NL,Netherlands,core-vision.nl,corevisionbv,corevision,0,Software & Technology,49,0,0,$1 - $1M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Coreworks,coreworks-sa.com,,,,,match,split domain,103851505,Coreworks BV,103851506,103851506,103851506,Coreworks,De Beverspijken 20 C,'s-Hertogenbosch,,5221 ED,NL,Netherlands,coreworks.nl,coreworksbv,coreworks,0,Business Services,0,0,0,$1 - $1M,Small,Business Services,Marketing Services,SMB,true,Business Services,
true,Coriant R&D GmbH,coriant.com,,,,,match,exact domain,121439000,Coriant,109285656,425246,425246,Coriant,1415 W Diehl Rd,Naperville,IL,60563,US,United States,coriant.com,coriant,coriant,0,Software & Technology,23229,190,232,$1B - $2.5B,Enterprise,Software & Technology,Computer & Mobile Devices,Enterprise Business,true,Software & Technology,
true,Cork Institute of Technology,cit.ie,,,,,match,exact domain,25289389,Cork Institute of Technology,25289389,25289389,25289389,Cork Institute of Technology,Rossa Ave Bishopstown,Cork,,,IE,Ireland,cit.ie,corkinstituteoftechnology,corkinstituteoftechnology,0,Education,32903,26,329,$25M - $50M,Enterprise,Education,University,Education,true,Education,
true,corp.,re-gister.com,,,,,match,exact name,1967169,The Corporation,1967169,1967169,1967169,Corp.,PO Box 842,Anderson,CA,96007,US,United States,,corporation,"",0,Associations,47847,0,478,$1M - $5M,Small,Associations,Religious,SMB,true,Associations,
true,Corsair Technology,corsairtechnology.co.uk,,,,,match,exact name,29281538,Corsair Technology Inc,29281538,29281538,29281538,Corsair Technology,4530 S Berkeley Lake Rd Ste E,Berkeley Lake,GA,30071,US,United States,,corsairtechnology,corsairtechnology,0,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Cortex,cortex.dk,,,,,match,exact domain,73639530,Cortex Technology Holding APS,73639530,73639530,73639530,Cortex Technology Holding APS,Smedevanget 10,Hadsund,,9560,DK,Denmark,cortex.dk,cortextechnologyholdingaps,cortextechnologyholdingaps,0,Financial Services,0,0,0,,,Financial Services,Banking & Finance,SMB,true,Financial Services,
true,COSMED,cosmed.it,,,,,match,exact domain,122418109,Cosmed SRL,122418109,122418109,122418109,Cosmed,via Dei Piani di Monte Savello 37,Albano Laziale,RM,00041,IT,Italy,cosmed.it,cosmedsrl,cosmed,0,Healthcare & Medical,881,0,9,$5M - $10M,Small,Healthcare & Medical,Instruments,SMB,true,Healthcare & Medical,
true,Costa Rica Institute of Technology,estudiantec.cr,,,,,match,exact name,100918191,Costa Rica Institute of Technology,100918191,100918191,100918191,Costa Rica Inst. of Tech.,1 Km Al Sur De La Basilica De Ntra. Sra. De Los Angeles,Cartago,,,CR,Costa Rica,,costaricainstituteoftechnology,costaricainst.oftech.,0,Education,0,0,0,,,Education,University,,false,Education,
true,COSTER,coster.eu,,,,,match,split domain,24542255,Coster Aerosols Ltd,9602582,75757387,75757387,Coster Aerosols,Babbage Road,Stevenage,HRT,SG1 2EQ,GB,United Kingdom,coster.com,costeraerosols,costeraerosols,0,Manufacturing,5861,0,59,$25M - $50M,Small,Manufacturing,Services,SMB,true,Manufacturing,
false,Cosworth,piresearch.co.uk,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Cosworth,cosworth.com,,,,,match,exact domain,8434790,Cosworth Group,62197680,62197319,8434790,Cosworth,The Octagon St. James Mill Road,Northampton,NTH,NN5 5RA,GB,United Kingdom,cosworth.com,cosworthgroup,cosworth,0,Financial Services,16487,0,165,$1B - $2.5B,Small,Financial Services,Banking & Finance,Enterprise Business,true,Financial Services,
true,Cosylab,cosylab.com,,,,,match,exact domain,70406009,Cosylab Laboratorij Za Kontrolne Sisteme Doo,70406009,70406009,70406009,Cosylab Laboratorij Za Kontrolne Sisteme,Teslova Ulica 30,Ljubljana,,1000,SI,Slovenia,cosylab.com,cosylablaboratorijzakontrolnesistemedoo,cosylablaboratorijzakontrolnesisteme,0,Software & Technology,1107,0,11,$1M - $5M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,CoSynth,cosynth.com,,,,,match,exact domain,112654550,Cosynth GmbH & Co KG,112654550,112654550,112654550,Cosynth,Marie Curie Str. 1,Oldenburg,NI,26129,DE,Germany,cosynth.com,cosynthgmbhcokg,cosynth,0,Software & Technology,0,0,0,$1M - $5M,Small,Software & Technology,Software Applications,,false,Software & Technology,
true,Cotswold Microsystems,cmsgaming.co.uk,,,,,match,exact domain,110754919,Cotswold Micro Systems Ltd,110754919,110754919,110754919,Cotswold Micro Systems,4 St. Albans Road,Gloucester,GLS,GL2 5FW,GB,United Kingdom,cmsgaming.co.uk,cotswoldmicrosystems,cotswoldmicrosystems,0,Software & Technology,0,0,0,$10M - $25M,Small,Software & Technology,Semiconductor,,false,Software & Technology,
true,Couei Emea Ltd.,couei.com,,,,,match,soundex suggestion,9611931,Co Ma,9611931,9611931,9611931,Co Ma,via Ponti E. 0012,Milano,MI,20143,IT,Italy,,ma,ma,10,Unclassified,0,0,0,,,Unclassified,Unclassified,,false,Unclassified,
true,Courtpan Design,gxn.co.uk,,,,,match,soundex suggestion,116813379,Creative Plant Designs,116813379,116813379,116813379,Creative Plant Designs,5613 Adams Ave Ste 101,Austin,TX,78756-1135,US,United States,creativeplantdesigns.com,creativeplantdesigns,creativeplantdesigns,13,Business Services,0,0,0,,,Business Services,General,,false,Business Services,
true,Coventor Inc,coventor.com,,,,,match,exact domain,27556544,Coventor Inc,27556544,27556544,27556544,Coventor,4001 Weston Pkwy Ste 200,Cary,NC,27513,US,United States,coventor.com,coventor,coventor,0,Software & Technology,5803,0,58,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Covidien,covidien.com,,,,,match,exact domain,360391,Covidien,18573071,49248,18573071,Medtronic,15 Hampshire St,Mansfield,MA,02048,US,United States,covidien.com,covidien,medtronic,0,Healthcare & Medical,1553177,0,15532,Over $5B,Enterprise,Healthcare & Medical,Supplies,Enterprise Business,true,Healthcare & Medical,
true,Covnetics,covnetics.com,,,,,match,exact domain,122915826,Covnetics Ltd,122915826,122915826,122915826,Covnetics,Eliot Park Innovation Centre,Nuneaton,,CV10 7RH,GB,United Kingdom,covnetics.com,covnetics,covnetics,0,Manufacturing,0,0,0,$1 - $1M,Small,Manufacturing,Industrial,,false,Manufacturing,
true,cozan.com,cozan.com,,,,,match,soundex suggestion,71223039,Coaching.com,71223039,71223039,71223039,Coaching.com,21 Bellair Dr,Dobbs Ferry,NY,10522,US,United States,,coaching.com,coaching.com,6,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Data & Technical Services,,false,Software & Technology,
false,CPPM,in2p3.fr,,,,,no match,duplicate match,66186209,CPPM,66186209,66186209,66186209,CPPM,64 Avenue Jean Jaures,Marignane,PAC,13700,FR,France,in2p3.fr,cppm,cppm,0,Retail & Distribution,0,0,0,,,Retail & Distribution,Book Stores,,false,Retail & Distribution,
true,Cp Technocentre,cp.com,,,,,match,exact domain,114776117,Ets Georges Renault SAS,114776117,114776117,114776117,Ets Georges Renault,38 Rue Bobby Sands,Saint-Herblain,PDL,,FR,France,cp.com,etsgeorgesrenaultsas,etsgeorgesrenault,0,Manufacturing,5672,0,57,,,Manufacturing,Industrial Equipment,SMB,true,Manufacturing,
true,Crain Communications,craincom.de,,,,,match,exact name,38349,Crain Communications Inc,38349,38349,38349,Crain Communications,1400 Woodbridge St,Detroit,MI,48207,US,United States,crain.com,craincommunications,craincommunications,0,Government,1056290,15406,10563,$100M - $250M,Enterprise,Government,Public Safety,Government,true,Government,
true,Crane Aerospace,craneae.fr,,,,,match,exact name,50491546,Crane Aerospace,78166,2868,2868,Crane Aerospace,241 Abbe Rd S,Elyria,OH,44035,US,United States,craneae.com,craneaerospace,craneaerospace,0,Aerospace & Defense,491,0,5,$2.5B - $5B,Enterprise,Aerospace & Defense,Aircraft,Enterprise Business,true,Aerospace & Defense,
true,Crayon A/S,crayon.com,,,,,match,exact domain,67796689,Inmeta Asa,67796689,67796689,67796689,Inmeta,Sandakerveien 114 A,Oslo,03,0484,NO,Norway,crayon.com,inmetaasa,inmeta,0,Software & Technology,51594,0,516,$250M - $500M,Mid-Market,Software & Technology,Data & Technical Services,Mid-Market Business,true,Software & Technology,
true,Cr�dit Agricole,credit-agricole-sa.fr,,,,,match,metaphone name,28898281,Credit Agricole Corporate and Investment Bank,3637165,3974540,28898281,Crédit Agricole,Broadwalk House 5 Appold Street,London,LND,EC2A 2DA,GB,United Kingdom,ca-cib.com,creditagricolecorporateinvestmentbank,créditagricole,3,Financial Services,471363,3136,4714,Over $5B,Small,Financial Services,Banking & Finance,Enterprise Business,true,Financial Services,
true,Crea,crea-test.com,,,,,match,split domain,61748056,Brantford Regional Real Estate Association,61748056,61748056,61748056,Brantford Reg'l Real Estate Assoc.,106 George St,Brantford,ON,N3T 2Y4,CA,Canada,crea.ca,brantfordregionalrealestateassociation,brantfordreg'lrealestateassoc.,0,Real Estate,81200,2787,812,$1 - $1M,Small,Real Estate,Agents & Brokerage,SMB,true,Real Estate,
true,CRealiTijd,CRealiTijd.nl,,,,,match,soundex suggestion,89700943,Crealytics,89700943,89700943,89700943,Crealytics,Brunngasse 1,Passau,BY,94032,DE,Germany,crealytics.de,crealytics,crealytics,9,Software & Technology,2279,0,23,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,creative eurecom,creative.fr,,,,,match,exact domain,66407235,Creative Eurecom,66407236,66407236,66407236,Creative Eurecom,39 Boulevard de la Romanerie,St Barthelemy D'anjou,PDL,49124,FR,France,creative.fr,creativeeurecom,creativeeurecom,0,Biotech,4,0,0,$1M - $5M,Small,Biotech,Research,SMB,true,Biotech,
